brand,screen_size,harddisk,cpu,OS,price,integer_ram
Dell,15.6,512.0,Intel,Win,1661.99,16.0
Hp,13.3,512.0,Intel,Win,2499.0,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Lenovo,14.0,512.0,Ryzen,Win,835.99,16.0
Dell,15.6,1.0,Intel,Win,2860.99,64.0
Dell,14.0,1.0,Ryzen,Win,847.99,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,16.0,1000.0,Ryzen,Win,853.99,16.0
Hp,11.6,128.0,Intel,Win,218.98,8.0
Dell,14.0,2.0,Intel,Win,1328.99,32.0
Lenovo,15.6,1.0,Intel,Win,2229.07,16.0
Gigabyte,15.6,512.0,Ryzen,Win,1749.0,16.0
Dell,13.0,512.0,Intel,Win,764.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.0,1.0,Intel,Win,1778.99,32.0
Dell,17.3,2.0,Intel,Win,2815.3,64.0
Dell,15.0,1.0,Intel,Win,973.99,32.0
Dell,15.6,1000.0,Intel,Win,2061.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Hp,16.0,512.0,Intel,Win,1695.41,16.0
Acer,11.6,32.0,Intel,Chrome OS,529.53,4.0
Dell,13.4,2000.0,Intel,Win,1350.99,32.0
Dell,15.6,500.0,Intel,Win,260.0,4.0
Dell,15.6,1000.0,Ryzen,Win,1386.99,16.0
Hp,13.5,512.0,Intel,Win,2199.0,16.0
Dell,13.0,256.0,Intel,Win,999.99,16.0
Dell,15.6,512.0,Ryzen,Win,1303.23,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,2699.95,32.0
Dell,14.0,512.0,Intel,Win,1783.99,32.0
Dell,15.6,1.0,Intel,Win,2616.99,64.0
Lenovo,15.6,256.0,Intel,Win,1033.23,8.0
Dell,15.6,1.0,Celeron,Win,888.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Msi,15.6,32.0,Intel,Win,2699.0,32.0
Lenovo,15.6,256.0,Intel,Win,1188.2,8.0
Msi,16.0,1.0,Intel,Win,1979.0,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1.0,Intel,Win,1999.0,16.0
Dell,15.0,256.0,Intel,Win,860.99,8.0
Lenovo,13.9,256.0,Intel,Win,359.91,8.0
Dell,14.0,512.0,Ryzen,Win,799.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Intel,Win,2393.99,32.0
Dell,14.0,1000.0,Intel,Win,1599.99,32.0
Dell,14.0,512.0,Intel,Win,913.99,16.0
Dell,14.0,512.0,Intel,Win,998.99,32.0
Dell,15.6,512.0,Intel,Win,2753.99,16.0
Dell,14.0,512.0,Intel,Win,915.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,801.99,16.0
Dell,15.6,1.0,Intel,Win,2499.95,32.0
Alienware,15.6,1.0,Intel,Win,999.95,8.0
Dell,15.6,256.0,Intel,Win,399.0,16.0
Alienware,15.6,512.0,Intel,Win,1199.95,16.0
Dell,13.3,256.0,Intel,Win,1499.0,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Lenovo,15.6,512.0,Intel,Win,1999.0,16.0
Dell,12.5,500.0,Intel,Win,715.98,4.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,500.0,Intel,Win,292.9,8.0
Hp,13.3,128.0,Intel,Win,399.99,8.0
Samsung,11.6,16.0,Intel,Chrome OS,169.0,2.0
Asus,15.6,1000.0,Intel,Win,1999.0,16.0
Hp,14.0,512.0,Intel,Win,999.9,16.0
Asus,15.6,1.0,Ryzen,Win,2299.0,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,256.0,Intel,Win,764.99,8.0
Dell,14.0,512.0,Intel,Win,1182.71,16.0
Dell,13.3,256.0,Intel,Win,1799.0,16.0
Hp,17.3,500.0,Intel,Win,401.98,16.0
Asus,12.5,256.0,Intel,Win,999.0,8.0
Dell,13.3,1000.0,Intel,Win,797.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Lenovo,15.6,128.0,Intel,Win,499.99,8.0
Asus,15.6,256.0,AMD,Win,1699.0,8.0
Dell,15.6,1.0,Intel,Win,797.99,16.0
Asus,15.6,512.0,Intel,Win,1499.0,12.0
Dell,14.0,256.0,Intel,Win,289.95,8.0
Dell,15.6,512.0,Intel,Win,1637.99,16.0
Dell,15.6,256.0,Intel,Win,1465.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Lenovo,16.0,1.0,Intel,Win,2795.4,32.0
Dell,13.3,512.0,Intel,Win,2099.0,16.0
Dell,17.0,512.0,Intel,Win,2145.99,16.0
Hp,16.0,256.0,Ryzen,Win,1646.99,16.0
Dell,17.0,2000.0,Intel,Win,3423.99,64.0
Dell,17.3,1000.0,Intel,Win,2614.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Gigabyte,15.6,1.0,Intel,Win,2399.0,32.0
Msi,15.6,512.0,Intel,Win,1999.0,16.0
Dell,15.6,1.0,Intel,Win,1699.0,16.0
Dell,14.0,512.0,Intel,Win,1472.99,16.0
Hp,15.6,64.0,Pentium,Chrome OS,289.99,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,1000.0,Intel,Win,1796.99,16.0
Dell,15.6,512.0,Intel,Win,943.69,16.0
Rokc,13.3,1000.0,Intel,Win,749.99,16.0
Dell,14.0,512.0,Intel,Win,789.42,8.0
Dell,13.4,512.0,Intel,Win,1647.3,16.0
Hp,17.3,512.0,Ryzen,Win,713.49,12.0
Acer,15.6,2048.0,Intel,Win,1086.16,64.0
Dell,15.6,1.0,Intel,Win,1828.44,16.0
Dell,17.0,512.0,Intel,Win,2461.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,2.0,Intel,Win,1037.99,32.0
Dell,14.0,256.0,Intel,Win,928.99,8.0
Dell,15.6,2.0,Intel,Win,1038.28,32.0
Dell,15.6,1000.0,Intel,Win,2432.42,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Ryzen,Win,1409.99,32.0
Dell,15.6,1.0,Intel,Win,739.99,32.0
Dell,14.0,2000.0,Intel,Win,3229.22,64.0
Msi,17.3,1.0,Intel,Win,1999.0,16.0
Dell,17.0,4.0,Intel,Win,3785.54,64.0
Hp,14.0,1.0,Intel,Win,2799.0,16.0
Dell,15.6,2000.0,Intel,Win,2420.17,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1.0,Intel,Win,885.99,8.0
Dell,13.4,1000.0,Intel,Win,1865.99,32.0
Dell,15.6,2.0,AMD,Win,1021.99,64.0
Dell,17.3,2000.0,Intel,Win,3291.99,64.0
Toughbook,10.1,256.0,Intel,Win,1999.0,8.0
Microsoft,12.4,256.0,Intel,Win,689.99,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,256.0,Intel,Win,910.99,32.0
Lenovo,15.6,512.0,Intel,Win,549.99,8.0
Xammue,13.0,1.0,Intel,Win,1219.99,16.0
Dell,17.3,1000.0,Intel,Win,3097.99,64.0
Dell,15.6,1000.0,Intel,Win,3080.99,32.0
Dell,15.6,512.0,Intel,Win,1751.99,64.0
Dell,15.6,2000.0,Intel,Win,2872.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,17.3,1000.0,Intel,Win,2004.99,16.0
Dell,13.3,512.0,Intel,Win,900.89,16.0
Hp,15.6,1.0,Ryzen,Win,889.99,20.0
Dell,17.3,1000.0,Intel,Win,2808.99,32.0
Dell,17.3,512.0,Intel,Win,3461.33,32.0
Dell,17.0,512.0,Intel,Win,1929.99,16.0
Dell,17.0,1000.0,Intel,Win,2178.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,512.0,Intel,Win,1999.99,32.0
Dell,13.0,128.0,Intel,Win,1606.99,16.0
Jtd,15.6,2.0,Ryzen,Win,2889.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Acer,15.6,1.0,Intel,Win,1729.98,16.0
Hp,15.6,500.0,Pentium,Win,449.99,4.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Hp,13.3,512.0,Intel,Win,1899.0,8.0
Lenovo,14.0,32.0,Celeron,Win,239.0,2.0
Dell,11.6,32.0,AMD,Win,299.0,4.0
Alienware,17.0,512.0,Intel,Win,1699.95,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Asus,17.3,1000.0,Intel,Win,2299.0,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1.0,Intel,Win,799.0,8.0
Dell,15.6,256.0,Intel,Win,1499.81,8.0
Hp,15.6,512.0,Intel,Win,1999.0,16.0
Alienware,15.6,128.0,Intel,Win,1599.95,16.0
Asus,15.6,256.0,Intel,Win,1399.0,8.0
Lenovo,12.5,128.0,Intel,Win,419.0,8.0
Acer,15.6,256.0,Intel,Win,659.98,8.0
Mytrix,15.6,2.0,Intel,Win,2999.99,40.0
Dell,15.6,1.0,Intel,Win,1373.29,16.0
Msi,17.3,32.0,Intel,Win,4299.0,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.0,1.0,Intel,Win,2897.0,32.0
Acer,15.6,128.0,Intel,Chrome OS,415.98,4.0
Lenovo,11.6,32.0,Celeron,Win,320.0,32.0
Acer,15.6,256.0,Intel,Win,511.92,8.0
Msi,15.6,512.0,Intel,Win,2399.0,16.0
Lenovo,15.6,1.0,Intel,Win,458.8,8.0
Hp,14.0,128.0,Intel,Win,439.0,4.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Asus,17.3,1000.0,Intel,Win,1999.0,16.0
Lenovo,11.6,128.0,Celeron,Win,224.99,8.0
Asus,13.9,512.0,8032,Win,1699.0,16.0
Acer,14.0,128.0,Intel,Chrome OS,419.98,4.0
Asus,14.0,512.0,8032,Win,1599.0,16.0
Acer,15.6,128.0,Intel,Win,429.98,4.0
Hp,15.6,512.0,Intel,Win,1999.0,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Hp,15.6,1.0,Intel,Win,2399.0,16.0
Asus,15.6,512.0,Intel,Win,2399.0,16.0
Acer,14.0,128.0,Intel,Win,405.98,4.0
Lenovo,15.6,1.0,Intel,Win,2299.0,32.0
Apple,13.0,128.0,Intel,Mac,1248.0,8.0
Hp,15.6,1.0,Intel,Win,1299.0,16.0
Dell,13.3,128.0,Intel,Win,724.81,8.0
Lenovo,15.6,512.0,Intel,Win,659.9,8.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Asus,15.6,256.0,Intel,Win,1499.0,8.0
Lenovo,14.0,512.0,1.2GHz Cortex A8 Processor,Win,499.0,8.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1.0,Intel,Win,1799.81,32.0
Dell,15.6,256.0,Intel,Win,745.99,32.0
Lenovo,15.6,512.0,Intel,Win,2299.0,16.0
Hp,15.6,128.0,AMD,Win,429.99,8.0
Dell,17.0,512.0,Intel,Win,2902.9,32.0
Dell,17.0,2000.0,Intel,Win,4274.55,64.0
Dell,15.6,1000.0,Intel,Win,1071.0,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,512.0,Intel,Win,1799.09,64.0
Dell,17.0,1000.0,Intel,Win,3164.87,16.0
Dell,16.0,1000.0,Ryzen,Win,2270.21,64.0
Dell,17.0,512.0,Intel,Win,2528.85,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,16.0,1000.0,Intel,Win,1281.52,40.0
Dell,17.0,512.0,Intel,Win,2624.08,32.0
Dell,18.0,512.0,Ryzen,Win,3072.76,32.0
Dell,17.0,1000.0,Intel,Win,3378.36,64.0
Dell,14.0,512.0,Intel,Win,1552.3,16.0
Dell,16.0,1000.0,Intel,Win,2528.9,16.0
Dell,15.6,1000.0,Intel,Win,1996.29,32.0
Dell,16.0,1000.0,Intel,Win,1251.66,24.0
Dell,15.6,2000.0,Intel,Win,1032.65,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,1000.0,Intel,Win,1670.17,32.0
Dell,14.0,1000.0,Intel,Win,1066.53,16.0
Dell,14.0,256.0,Ryzen,Win,577.49,8.0
Dell,14.0,1000.0,Intel,Win,871.03,16.0
Dell,15.6,1000.0,Intel,Win,2302.48,64.0
Dell,14.0,256.0,Intel,Win,1312.82,16.0
Dell,15.6,2000.0,Intel,Win,2548.37,32.0
Dell,15.6,128.0,Intel,Win,1898.56,4.0
Dell,18.0,512.0,Ryzen,Win,3072.76,32.0
Dell,17.3,512.0,Intel,Win,3376.64,64.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,256.0,Intel,Win,633.42,8.0
Dell,13.3,1000.0,Intel,Win,1715.63,32.0
Dell,13.3,1000.0,Intel,Win,554.04,4.0
Dell,17.3,512.0,Intel,Win,2817.15,16.0
Dell,18.0,1000.0,Ryzen,Win,2200.53,32.0
Dell,14.0,512.0,Intel,Win,997.74,32.0
Dell,17.0,2000.0,Intel,Win,4274.55,64.0
Dell,15.6,2000.0,Intel,Win,2548.37,32.0
Dell,15.6,1000.0,Intel,Win,2161.58,64.0
Dell,13.3,1000.0,Intel,Win,1535.1,32.0
Dell,14.0,256.0,Intel,Win,1420.42,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.3,2000.0,Intel,Win,3378.36,64.0
Dell,16.0,1000.0,Intel,Win,1782.43,16.0
Dell,16.0,1000.0,Ryzen,Win,1811.42,16.0
Dell,15.6,1000.0,Intel,Win,1786.59,64.0
Dell,13.3,256.0,Intel,Win,1944.65,32.0
Dell,14.0,256.0,Intel,Win,1589.67,32.0
Dell,16.0,2000.0,Intel,Win,1366.7,40.0
Dell,18.0,512.0,Ryzen,Win,2994.02,16.0
Dell,14.0,1000.0,Intel,Win,1774.79,32.0
Dell,15.6,1000.0,Intel,Win,3417.95,64.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Dell,17.3,512.0,Intel,Win,2815.3,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1000.0,Intel,Win,968.87,16.0
Dell,16.0,1000.0,Intel,Win,11261.24,16.0
Dell,17.3,1000.0,Intel,Win,2815.3,32.0
Dell,15.6,256.0,Intel,Win,788.28,16.0
Dell,14.0,256.0,Intel,Win,934.67,16.0
Dell,14.0,256.0,Intel,Win,1096.11,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,2000.0,Intel,Win,1032.65,32.0
Dell,14.0,512.0,Intel,Win,1341.23,32.0
Dell,14.0,512.0,Intel,Win,1238.73,32.0
Dell,17.0,512.0,Intel,Win,2293.45,16.0
Dell,15.6,1000.0,Intel,Win,1296.33,16.0
Dell,15.6,1000.0,Intel,Win,1493.99,16.0
Dell,17.3,1000.0,Intel,Win,2815.3,32.0
Dell,17.0,32.0,Intel,Win,4618.9,128.0
Dell,17.3,1000.0,Intel,Win,2815.3,32.0
Dell,16.0,512.0,Intel,Win,1201.13,24.0
Dell,16.0,512.0,Intel,Win,1168.52,16.0
Dell,17.0,1000.0,Intel,Win,2815.3,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.0,4000.0,Intel,Win,4736.68,128.0
Dell,17.0,2000.0,Intel,Win,4779.89,64.0
Dell,15.6,1000.0,Intel,Win,2440.56,16.0
Dell,16.0,512.0,Intel,Win,1168.52,16.0
Dell,16.0,4000.0,Intel,Win,1519.14,40.0
Dell,17.0,2000.0,Intel,Win,2691.43,64.0
Dell,16.0,1000.0,Intel,Win,1246.6,24.0
Dell,18.0,1000.0,Ryzen,Win,3184.81,64.0
Dell,16.0,1000.0,Intel,Win,1297.89,40.0
Dell,15.6,512.0,Intel,Win,1278.6,16.0
Dell,13.4,1000.0,Intel,Win,1558.96,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,1230.13,16.0
Dell,17.0,512.0,Intel,Win,2815.3,16.0
Dell,17.3,512.0,Intel,Win,3346.83,64.0
Dell,15.6,256.0,Intel,Win,672.21,8.0
Dell,14.0,256.0,Intel,Win,1345.97,16.0
Dell,16.0,512.0,Intel,Win,1201.13,24.0
Dell,18.0,4000.0,Ryzen,Win,3600.31,64.0
Dell,13.3,512.0,Intel,Win,2031.8,8.0
Dell,16.0,1000.0,Intel,Win,11261.24,16.0
Dell,15.6,512.0,Intel,Win,2134.2,32.0
Dell,18.0,2000.0,Ryzen,Win,2728.74,64.0
Dell,13.3,512.0,Intel,Win,1507.9,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,17.3,1000.0,Intel,Win,3431.25,64.0
Dell,17.0,1000.0,Intel,Win,3164.87,16.0
Dell,16.0,4000.0,Intel,Win,1513.5,40.0
Dell,15.6,1000.0,Intel,Win,2617.36,64.0
Dell,17.0,512.0,Intel,Win,2902.9,32.0
Dell,15.6,128.0,Intel,Win,2467.69,8.0
Dell,13.0,512.0,Intel,Win,1341.66,16.0
Dell,16.0,512.0,Intel,Win,1168.52,16.0
Dell,16.0,512.0,Intel,Win,961.9,16.0
Dell,15.6,2000.0,Intel,Win,3466.81,64.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,16.0,2000.0,Intel,Win,1359.21,40.0
Dell,16.0,1000.0,Ryzen,Win,2270.21,64.0
Dell,17.0,2000.0,Intel,Win,4779.89,64.0
Dell,16.0,1000.0,Intel,Win,1244.23,24.0
Dell,18.0,4000.0,Intel,Win,3133.16,32.0
Dell,16.0,512.0,Intel,Win,1193.72,24.0
Dell,14.0,512.0,Intel,Win,1230.13,16.0
Dell,16.0,1000.0,Intel,Win,2528.9,16.0
Dell,15.6,128.0,Intel,Win,736.85,64.0
Dell,15.6,2000.0,Intel,Win,796.78,32.0
Dell,15.6,2000.0,Intel,Win,822.44,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,256.0,Intel,Win,673.09,32.0
Dell,15.6,512.0,Intel,Win,689.33,32.0
Dell,15.6,128.0,Celeron,Win,903.92,16.0
Dell,15.6,8000.0,Intel,Win,1815.25,16.0
Dell,15.6,2000.0,Intel,Win,3402.13,64.0
Dell,15.6,1000.0,Intel,Win,1902.99,32.0
Dell,15.6,2000.0,Intel,Win,1823.99,16.0
Dell,15.6,2000.0,Intel,Win,715.58,16.0
Dell,15.6,512.0,Intel,Win,928.99,8.0
Dell,14.0,1000.0,Intel,Win,841.21,8.0
Dell,15.6,8000.0,Intel,Win,2956.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,2567.99,64.0
Dell,15.6,2000.0,Intel,Win,814.33,64.0
Dell,15.6,2000.0,Intel,Win,694.33,8.0
Dell,15.6,8000.0,Intel,Win,4399.64,32.0
Dell,15.6,1000.0,Intel,Win,948.19,16.0
Dell,15.6,256.0,Intel,Win,1623.99,16.0
Dell,14.0,512.0,Intel,Win,1186.99,16.0
Dell,15.6,256.0,Intel,Win,645.61,16.0
Dell,14.0,2000.0,Intel,Win,1290.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,1000.0,Intel,Win,1806.99,32.0
Dell,15.6,512.0,Intel,Win,715.99,64.0
Dell,15.6,512.0,Intel,Win,1763.99,16.0
Dell,15.6,4.0,Intel,Win,2109.99,64.0
Dell,15.6,4000.0,Intel,Win,910.99,8.0
Dell,15.6,512.0,Intel,Win,1770.99,16.0
Dell,15.6,128.0,Intel,Win,634.37,16.0
Dell,14.0,256.0,Intel,Win,1733.99,16.0
Dell,15.6,256.0,Intel,Win,2337.99,8.0
Dell,15.6,4000.0,Intel,Win,926.65,16.0
Dell,15.6,512.0,Intel,Win,1715.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,8000.0,Intel,Win,2020.26,64.0
Dell,14.0,512.0,Intel,Win,1620.93,8.0
Dell,14.0,512.0,Intel,Win,2301.99,32.0
Dell,15.6,256.0,Intel,Win,595.35,8.0
Dell,15.6,512.0,Intel,Win,1764.99,32.0
Dell,15.6,4000.0,Intel,Win,2230.99,64.0
Dell,15.6,512.0,Intel,Win,1885.99,64.0
Dell,15.6,6000.0,Intel,Win,1790.48,64.0
Dell,15.6,2000.0,Intel,Win,755.61,16.0
Dell,15.6,2000.0,Intel,Win,2020.99,32.0
Dell,15.6,256.0,Intel,Win,878.37,16.0
Dell,14.0,512.0,Intel,Win,807.99,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,8000.0,Intel,Win,2025.89,64.0
Dell,14.0,512.0,Intel,Win,801.99,8.0
Dell,14.0,512.0,Intel,Win,807.99,16.0
Dell,13.3,1000.0,Intel,Win,1670.99,32.0
Dell,15.6,2000.0,Intel,Win,2547.99,32.0
Dell,14.0,256.0,Intel,Win,1015.99,32.0
Dell,15.6,4000.0,Intel,Win,911.74,8.0
Dell,15.6,512.0,Intel,Win,959.45,32.0
Dell,15.6,512.0,Intel,Win,763.99,64.0
Dell,15.6,512.0,Intel,Win,1811.99,32.0
Dell,15.6,2000.0,Intel,Win,865.7,64.0
Dell,15.6,8000.0,Intel,Win,1847.31,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,2000.0,Intel,Win,1816.99,16.0
Dell,14.0,1000.0,Intel,Win,834.99,16.0
Dell,15.6,2000.0,Intel,Win,1038.28,32.0
Dell,15.6,8000.0,Intel,Win,1920.04,32.0
Dell,14.0,1000.0,Intel,Win,1515.99,32.0
Dell,15.6,8000.0,Intel,Win,3004.99,32.0
Dell,15.6,512.0,Intel,Win,689.33,32.0
Dell,15.6,1000.0,Intel,Win,993.99,32.0
Dell,15.6,6000.0,Intel,Win,1703.28,32.0
Dell,15.6,2000.0,Intel,Win,767.11,16.0
Dell,15.6,1000.0,Intel,Win,827.99,32.0
Dell,14.0,2000.0,Intel,Win,880.99,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,8000.0,Intel,Win,2948.99,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,4000.0,Intel,Win,2445.99,16.0
Dell,15.6,500.0,Intel,Win,619.39,16.0
Dell,14.0,2000.0,Intel,Win,1137.99,32.0
Dell,15.6,4000.0,Intel,Win,2494.99,32.0
Dell,15.6,512.0,Intel,Win,1015.99,16.0
Dell,15.6,512.0,Intel,Win,1819.99,32.0
Lenovo,14.0,2.0,Intel,Win,679.99,4.0
Dell,15.6,2000.0,Intel,Win,1872.99,32.0
Dell,15.6,256.0,Intel,Win,573.24,8.0
